PartitionKey,RowKey,Timestamp,ProcessedMessage,ProcessedMessage@type,ProcessingStartToRecvDuration,ProcessingStartToRecvDuration@type,ProcessingEndToProcessingStartDuration,ProcessingEndToProcessingStartDuration@type,OccurrenceDateTime,OccurrenceDateTime@type,TspName,TspName@type,RecvToSentDuration,RecvToSentDuration@type,CreatedDateTime,CreatedDateTime@type,SendToOccurrenceDuration,SendToOccurrenceDuration@type
82058157,829671617574469632,2021-04-08T02:58:49.601Z,"{""Notification_Version"":""2.601.002"",""Message_Type"":""HB"",""Telematics_Box_ID"":""34304B515336565A"",""Telematics_Box_Hardware_Variant"":""1.0"",""Telematics_Box_Software_Version"":""1.0"",""Telematics_Partner_Message_ID"":""829671617574469632"",""Telematics_Partner_Name"":""DFAC"",""Customer_Reference"":""Customer-DFAC"",""Equipment_ID"":""鄂A.DFAC"",""Engine_Serial_Number"":""82058157"",""VIN"":""LGDXWB1V0LH127422"",""Occurrence_Date_Time"":""2021-04-08T02:58:45.000Z"",""Sent_Date_Time"":""2021-04-08T02:58:48.183Z"",""Source_Address"":""0"",""Active_Faults"":[{""SPN"":""251"",""FMI"":""9"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""},{""SPN"":""97"",""FMI"":""15"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""}],""Latitude"":""32.127625"",""Longitude"":""112.172025"",""Altitude"":""0"",""Direction_Heading"":""N"",""Vehicle_Distance"":""4404.125"",""Location_Text_Description"":""湖北省 襄阳市 樊城区"",""GPS_Vehicle_Speed"":""0"",""Gradient"":""0"",""Accel Rate"":""0"",""Fuel TANK Level"":""6"",""Vehicle_Model"":""LD51-002-901A D9 2670"",""Gross_Vehicle_Weight"":""16000"",""Rear Axle Ratio"":""3.909"",""Transmission Model"":""手动9档"",""Tire Model"":""295/80R22.5 "",""Driven_Equipment"":""1"",""Customer_Equipment_Group"":[{""value"":""Hubei""}],""Snapshots"":[{""Snapshot_DateTimestamp"":""2021-04-08T02:58:45.000Z"",""Parameter"":[{""Name"":""Calibration Verification Number[DM19]"",""Value"":""1059319775""},{""Name"":""Calibration Identification[DM19]"",""Value"":""SC95491""},{""Name"":""Engine Fan 1 Requested Percent Speed"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Inhibit Switch"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Force Switch"",""Value"":""0""},{""Name"":""Accelerator Pedal Position 1"",""Value"":""0""},{""Name"":""Engine Percent Load At Current Speed"",""Value"":""21""},{""Name"":""Actual Maximum Available Engine - Percent Torque"",""Value"":""32""},{""Name"":""DPF Thermal Management Active"",""Value"":""0""},{""Name"":""SCR Thermal Management Active"",""Value"":""0""},{""Name"":""Engine Speed"",""Value"":""801.75""},{""Name"":""Driver's Demand Engine - Percent Torque"",""Value"":""0""},{""Name"":""Actual Engine - Percent Torque"",""Value"":""12""},{""Name"":""Engine Torque Mode"",""Value"":""0""},{""Name"":""Engine Demand - Percent Torque"",""Value"":""13""},{""Name"":""Actual Engine - Percent Torque (Fractional)"",""Value"":""0.875""},{""Name"":""Engine Intake Air Mass Flow Rate"",""Value"":""165""},{""Name"":""Aftertreatment 1 SCR Intake Nox 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 Outlet NOx 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 SCR System State"",""Value"":""15""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Actual Quantity of Integrator"",""Value"":""6553.5""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Doser Absolute Pressure"",""Value"":""928""},{""Name"":""Engine Exhaust Bank 1 Pressure Regulator Position"",""Value"":""14.8""},{""Name"":""Engine Amber Warning Lamp Command"",""Value"":""0""},{""Name"":""Engine Red Stop Lamp Command"",""Value"":""0""},{""Name"":""OBD Malfunction Indicator Lamp Command"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Oxidation Catalyst Intake Gas Temperature"",""Value"":""46.09375""},{""Name"":""Aftertreatment 1 SCR Intake Temperature"",""Value"":""25.5""},{""Name"":""Aftertreatment 1 SCR Outlet Temperature"",""Value"":""19.375""},{""Name"":""Gross Combination Weight"",""Value"":""32636""},{""Name"":""Aftertreatment 1 SCR Conversion Efficiency"",""Value"":""102""},{""Name"":""Diesel Particulate Filter 1 Ash Load Percent"",""Value"":""0""},{""Name"":""Diesel Particulate Filter 1 Time Since Last Active Regeneration"",""Value"":""334515""},{""Name"":""Diesel Particulate Filter Status"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Outlet Pressure 1"",""Value"":""0.6""},{""Name"":""Engine Operating State"",""Value"":""4""},{""Name"":""Engine Derate Request"",""Value"":""102""},{""Name"":""Aftertreatment 1 Total Fuel Used"",""Value"":""0.5""},{""Name"":""Aftertreatment 1 Total Regeneration Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Disabled Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Number of Active Regenerations"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Inhibit Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Manual Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Average Time Between Active Regenerations"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Concentration"",""Value"":""34""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Differential Pressure"",""Value"":""0.2""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Outlet Gas Temperature"",""Value"":""23.6875""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Intake Gas Temperature"",""Value"":""32.875""},{""Name"":""Time Since Engine Start[DM26]"",""Value"":""39""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Level"",""Value"":""14""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature"",""Value"":""17""},{""Name"":""Aftertreatment SCR Operator Inducement Severity"",""Value"":""0""},{""Name"":""Engine Exhaust Pressure 1"",""Value"":""8.03125""},{""Name"":""Total ECU Run Time"",""Value"":""294.05""},{""Name"":""Fan Drive State"",""Value"":""0""},{""Name"":""Fan Speed"",""Value"":""8191.875""},{""Name"":""High Resolution Total Vehicle Distance"",""Value"":""4404125""},{""Name"":""Software Identification"",""Value"":""04354597*01031963*090920173700*90502057*ND*BKF*""},{""Name"":""Engine Total Idle Hours"",""Value"":""25.85""},{""Name"":""Engine Total Idle Fuel Used"",""Value"":""54""},{""Name"":""Nominal Friction - Percent Torque"",""Value"":""11""},{""Name"":""Estimated Engine Parasitic Losses - Percent Torque"",""Value"":""126""},{""Name"":""Engine Reference Torque"",""Value"":""1275""},{""Name"":""Engine Total Hours of Operation"",""Value"":""98.45""},{""Name"":""Engine Total Revolutions"",""Value"":""0""},{""Name"":""Engine Trip Fuel"",""Value"":""773.5""},{""Name"":""Engine Total Fuel Used"",""Value"":""773.5""},{""Name"":""Make"",""Value"":""CMMNS""},{""Name"":""Model"",""Value"":""6B NS6D062       ""},{""Name"":""Engine Coolant Temperature"",""Value"":""14""},{""Name"":""Engine Oil Temperature 1"",""Value"":""1774.96875""},{""Name"":""Engine Oil Pressure"",""Value"":""412""},{""Name"":""Engine Coolant Level 1"",""Value"":""100""},{""Name"":""Wheel-Based Vehicle Speed"",""Value"":""0""},{""Name"":""Parking Brake Switch"",""Value"":""1""},{""Name"":""Cruise Control Active"",""Value"":""0""},{""Name"":""Brake Switch"",""Value"":""0""},{""Name"":""Clutch Switch"",""Value"":""1""},{""Name"":""Engine Throttle Valve 1 Position 1"",""Value"":""102""},{""Name"":""Barometric Pressure"",""Value"":""101""},{""Name"":""Ambient Air Temperature"",""Value"":""17.09375""},{""Name"":""Engine Intake Manifold #1 Pressure"",""Value"":""0""},{""Name"":""Engine Intake Manifold 1 Temperature"",""Value"":""16""},{""Name"":""Battery Potential / Power Input 1"",""Value"":""27.5""},{""Name"":""Emission Control System Operator Inducement Severity"",""Value"":""0""}]}],""Received_Date_Time"":""2021-04-08T02:58:48.188Z"",""Error_Code"":""0"",""Error_Information"":"""",""Processing_Start_To_Received_Duration"":1240,""EVENT_HUB_PARTITIONID_SEQUENCE_NUMBER"":""1:31035"",""Processing_Start_Date_Time"":""2021-04-08T02:58:49.427Z"",""Sent_To_Occurrence_Duration"":3183,""Received_To_Sent_Duration"":5,""Direction_Heading_Degree"":""0"",""Direction_Heading_Orientation"":""N"",""OEM"":""东风"",""Horsepower"":""320"",""Chassis"":""箱式载货车底盘"",""Drive"":""4X2"",""Engine_Model"":""ISB"",""Service_Model_Name"":""ISB"",""Displacement"":""6.2"",""Displacement_Standard"":""国六"",""Processing_End_Date_Time"":""2021-04-08T02:58:49.441Z"",""Processing_End_To_Processing_Start_Duration"":14}",Edm.String,1240,Edm.Int64,14,Edm.Int64,2021-04-08T02:58:45.000Z,Edm.String,DFAC,Edm.String,5,Edm.Int64,2021-04-08T02:58:49.582Z,Edm.String,3183,Edm.Int64
82058157,829671864811913216,2021-04-08T03:00:14.463Z,"{""Notification_Version"":""2.601.002"",""Message_Type"":""HB"",""Telematics_Box_ID"":""34304B515336565A"",""Telematics_Box_Hardware_Variant"":""1.0"",""Telematics_Box_Software_Version"":""1.0"",""Telematics_Partner_Message_ID"":""829671864811913216"",""Telematics_Partner_Name"":""DFAC"",""Customer_Reference"":""Customer-DFAC"",""Equipment_ID"":""鄂A.DFAC"",""Engine_Serial_Number"":""82058157"",""VIN"":""LGDXWB1V0LH127422"",""Occurrence_Date_Time"":""2021-04-08T02:59:24.000Z"",""Sent_Date_Time"":""2021-04-08T02:59:47.129Z"",""Source_Address"":""0"",""Active_Faults"":[{""SPN"":""251"",""FMI"":""9"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""},{""SPN"":""97"",""FMI"":""15"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""}],""Latitude"":""32.127648"",""Longitude"":""112.172005"",""Altitude"":""0"",""Direction_Heading"":""N"",""Vehicle_Distance"":""4404.125"",""Location_Text_Description"":""湖北省 襄阳市 樊城区"",""GPS_Vehicle_Speed"":""0"",""Gradient"":""0"",""Accel Rate"":""0"",""Fuel TANK Level"":""6"",""Vehicle_Model"":""LD51-002-901A D9 2670"",""Gross_Vehicle_Weight"":""16000"",""Rear Axle Ratio"":""3.909"",""Transmission Model"":""手动9档"",""Tire Model"":""295/80R22.5 "",""Driven_Equipment"":""1"",""Customer_Equipment_Group"":[{""value"":""Hubei""}],""Snapshots"":[{""Snapshot_DateTimestamp"":""2021-04-08T02:59:24.000Z"",""Parameter"":[{""Name"":""Calibration Verification Number[DM19]"",""Value"":""1059319775""},{""Name"":""Calibration Identification[DM19]"",""Value"":""SC95491""},{""Name"":""Engine Fan 1 Requested Percent Speed"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Inhibit Switch"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Force Switch"",""Value"":""0""},{""Name"":""Accelerator Pedal Position 1"",""Value"":""0.8""},{""Name"":""Engine Percent Load At Current Speed"",""Value"":""0""},{""Name"":""Actual Maximum Available Engine - Percent Torque"",""Value"":""15.6""},{""Name"":""DPF Thermal Management Active"",""Value"":""0""},{""Name"":""SCR Thermal Management Active"",""Value"":""0""},{""Name"":""Engine Speed"",""Value"":""1173.125""},{""Name"":""Driver's Demand Engine - Percent Torque"",""Value"":""0""},{""Name"":""Actual Engine - Percent Torque"",""Value"":""0""},{""Name"":""Engine Torque Mode"",""Value"":""1""},{""Name"":""Engine Demand - Percent Torque"",""Value"":""0""},{""Name"":""Actual Engine - Percent Torque (Fractional)"",""Value"":""0.0""},{""Name"":""Engine Intake Air Mass Flow Rate"",""Value"":""237.65""},{""Name"":""Aftertreatment 1 SCR Intake Nox 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 Outlet NOx 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 SCR System State"",""Value"":""15""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Actual Quantity of Integrator"",""Value"":""6553.5""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Doser Absolute Pressure"",""Value"":""936""},{""Name"":""Engine Exhaust Bank 1 Pressure Regulator Position"",""Value"":""14.8""},{""Name"":""Engine Amber Warning Lamp Command"",""Value"":""0""},{""Name"":""Engine Red Stop Lamp Command"",""Value"":""0""},{""Name"":""OBD Malfunction Indicator Lamp Command"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Oxidation Catalyst Intake Gas Temperature"",""Value"":""65.6875""},{""Name"":""Aftertreatment 1 SCR Intake Temperature"",""Value"":""33.28125""},{""Name"":""Aftertreatment 1 SCR Outlet Temperature"",""Value"":""21.6875""},{""Name"":""Gross Combination Weight"",""Value"":""32636""},{""Name"":""Aftertreatment 1 SCR Conversion Efficiency"",""Value"":""102""},{""Name"":""Diesel Particulate Filter 1 Ash Load Percent"",""Value"":""0""},{""Name"":""Diesel Particulate Filter 1 Time Since Last Active Regeneration"",""Value"":""334572""},{""Name"":""Diesel Particulate Filter Status"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Outlet Pressure 1"",""Value"":""0.5""},{""Name"":""Engine Operating State"",""Value"":""4""},{""Name"":""Engine Derate Request"",""Value"":""102""},{""Name"":""Aftertreatment 1 Total Fuel Used"",""Value"":""0.5""},{""Name"":""Aftertreatment 1 Total Regeneration Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Disabled Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Number of Active Regenerations"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Inhibit Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Manual Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Average Time Between Active Regenerations"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Concentration"",""Value"":""34""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Differential Pressure"",""Value"":""0.3""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Outlet Gas Temperature"",""Value"":""33.78125""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Intake Gas Temperature"",""Value"":""55.375""},{""Name"":""Time Since Engine Start[DM26]"",""Value"":""99""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Level"",""Value"":""14""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature"",""Value"":""17""},{""Name"":""Aftertreatment SCR Operator Inducement Severity"",""Value"":""0""},{""Name"":""Engine Exhaust Pressure 1"",""Value"":""16.15625""},{""Name"":""Total ECU Run Time"",""Value"":""294.05""},{""Name"":""Fan Drive State"",""Value"":""0""},{""Name"":""Fan Speed"",""Value"":""8191.875""},{""Name"":""High Resolution Total Vehicle Distance"",""Value"":""4404125""},{""Name"":""Software Identification"",""Value"":""04354597*01031963*090920173700*90502057*ND*BKF*""},{""Name"":""Engine Total Idle Hours"",""Value"":""25.85""},{""Name"":""Engine Total Idle Fuel Used"",""Value"":""54""},{""Name"":""Nominal Friction - Percent Torque"",""Value"":""11""},{""Name"":""Estimated Engine Parasitic Losses - Percent Torque"",""Value"":""126""},{""Name"":""Engine Reference Torque"",""Value"":""1275""},{""Name"":""Engine Total Hours of Operation"",""Value"":""98.45""},{""Name"":""Engine Total Revolutions"",""Value"":""1000""},{""Name"":""Engine Trip Fuel"",""Value"":""773.5""},{""Name"":""Engine Total Fuel Used"",""Value"":""773.5""},{""Name"":""Make"",""Value"":""CMMNS""},{""Name"":""Model"",""Value"":""6B NS6D062       ""},{""Name"":""Engine Coolant Temperature"",""Value"":""19""},{""Name"":""Engine Oil Temperature 1"",""Value"":""1774.96875""},{""Name"":""Engine Oil Pressure"",""Value"":""428""},{""Name"":""Engine Coolant Level 1"",""Value"":""100""},{""Name"":""Wheel-Based Vehicle Speed"",""Value"":""0""},{""Name"":""Parking Brake Switch"",""Value"":""1""},{""Name"":""Cruise Control Active"",""Value"":""0""},{""Name"":""Brake Switch"",""Value"":""0""},{""Name"":""Clutch Switch"",""Value"":""0""},{""Name"":""Engine Throttle Valve 1 Position 1"",""Value"":""102""},{""Name"":""Barometric Pressure"",""Value"":""101""},{""Name"":""Ambient Air Temperature"",""Value"":""17.1875""},{""Name"":""Engine Intake Manifold #1 Pressure"",""Value"":""0""},{""Name"":""Engine Intake Manifold 1 Temperature"",""Value"":""16""},{""Name"":""Battery Potential / Power Input 1"",""Value"":""27.65""},{""Name"":""Emission Control System Operator Inducement Severity"",""Value"":""0""}]}],""Received_Date_Time"":""2021-04-08T02:59:47.133Z"",""Error_Code"":""0"",""Error_Information"":"""",""Processing_Start_To_Received_Duration"":27246,""EVENT_HUB_PARTITIONID_SEQUENCE_NUMBER"":""4:31025"",""Processing_Start_Date_Time"":""2021-04-08T03:00:14.378Z"",""Sent_To_Occurrence_Duration"":23129,""Received_To_Sent_Duration"":4,""Direction_Heading_Degree"":""0"",""Direction_Heading_Orientation"":""N"",""OEM"":""东风"",""Horsepower"":""320"",""Chassis"":""箱式载货车底盘"",""Drive"":""4X2"",""Engine_Model"":""ISB"",""Service_Model_Name"":""ISB"",""Displacement"":""6.2"",""Displacement_Standard"":""国六"",""Processing_End_Date_Time"":""2021-04-08T03:00:14.386Z"",""Processing_End_To_Processing_Start_Duration"":8}",Edm.String,27246,Edm.Int64,8,Edm.Int64,2021-04-08T02:59:24.000Z,Edm.String,DFAC,Edm.String,4,Edm.Int64,2021-04-08T03:00:14.389Z,Edm.String,23129,Edm.Int64
82058157,829672116453376000,2021-04-08T03:00:48.143Z,"{""Notification_Version"":""2.601.002"",""Message_Type"":""HB"",""Telematics_Box_ID"":""34304B515336565A"",""Telematics_Box_Hardware_Variant"":""1.0"",""Telematics_Box_Software_Version"":""1.0"",""Telematics_Partner_Message_ID"":""829672116453376000"",""Telematics_Partner_Name"":""DFAC"",""Customer_Reference"":""Customer-DFAC"",""Equipment_ID"":""鄂A.DFAC"",""Engine_Serial_Number"":""82058157"",""VIN"":""LGDXWB1V0LH127422"",""Occurrence_Date_Time"":""2021-04-08T03:00:24.000Z"",""Sent_Date_Time"":""2021-04-08T03:00:47.125Z"",""Source_Address"":""0"",""Active_Faults"":[{""SPN"":""251"",""FMI"":""9"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""},{""SPN"":""97"",""FMI"":""15"",""Occurrence_Count"":""1"",""Fault_Source_Address"":""0""}],""Latitude"":""32.127503"",""Longitude"":""112.17202"",""Altitude"":""0"",""Direction_Heading"":""SE"",""Vehicle_Distance"":""4404.125"",""Location_Text_Description"":""湖北省 襄阳市 樊城区"",""GPS_Vehicle_Speed"":""0"",""Gradient"":""0"",""Accel Rate"":""0"",""Fuel TANK Level"":""6"",""Vehicle_Model"":""LD51-002-901A D9 2670"",""Gross_Vehicle_Weight"":""16000"",""Rear Axle Ratio"":""3.909"",""Transmission Model"":""手动9档"",""Tire Model"":""295/80R22.5 "",""Driven_Equipment"":""1"",""Customer_Equipment_Group"":[{""value"":""Hubei""}],""Snapshots"":[{""Snapshot_DateTimestamp"":""2021-04-08T03:00:24.000Z"",""Parameter"":[{""Name"":""Calibration Verification Number[DM19]"",""Value"":""1059319775""},{""Name"":""Calibration Identification[DM19]"",""Value"":""SC95491""},{""Name"":""Engine Fan 1 Requested Percent Speed"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Inhibit Switch"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Regeneration Force Switch"",""Value"":""0""},{""Name"":""Accelerator Pedal Position 1"",""Value"":""18.8""},{""Name"":""Engine Percent Load At Current Speed"",""Value"":""33""},{""Name"":""Actual Maximum Available Engine - Percent Torque"",""Value"":""59.2""},{""Name"":""DPF Thermal Management Active"",""Value"":""0""},{""Name"":""SCR Thermal Management Active"",""Value"":""1""},{""Name"":""Engine Speed"",""Value"":""992.75""},{""Name"":""Driver's Demand Engine - Percent Torque"",""Value"":""25""},{""Name"":""Actual Engine - Percent Torque"",""Value"":""24""},{""Name"":""Engine Torque Mode"",""Value"":""1""},{""Name"":""Engine Demand - Percent Torque"",""Value"":""25""},{""Name"":""Actual Engine - Percent Torque (Fractional)"",""Value"":""0.625""},{""Name"":""Engine Intake Air Mass Flow Rate"",""Value"":""205.75""},{""Name"":""Aftertreatment 1 SCR Intake Nox 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 Outlet NOx 1"",""Value"":""3012.8""},{""Name"":""Aftertreatment 1 SCR System State"",""Value"":""15""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Actual Quantity of Integrator"",""Value"":""6553.5""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Doser Absolute Pressure"",""Value"":""944""},{""Name"":""Engine Exhaust Bank 1 Pressure Regulator Position"",""Value"":""72""},{""Name"":""Engine Amber Warning Lamp Command"",""Value"":""0""},{""Name"":""Engine Red Stop Lamp Command"",""Value"":""0""},{""Name"":""OBD Malfunction Indicator Lamp Command"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Oxidation Catalyst Intake Gas Temperature"",""Value"":""114.09375""},{""Name"":""Aftertreatment 1 SCR Intake Temperature"",""Value"":""44""},{""Name"":""Aftertreatment 1 SCR Outlet Temperature"",""Value"":""93.6875""},{""Name"":""Gross Combination Weight"",""Value"":""32636""},{""Name"":""Aftertreatment 1 SCR Conversion Efficiency"",""Value"":""102""},{""Name"":""Diesel Particulate Filter 1 Ash Load Percent"",""Value"":""0""},{""Name"":""Diesel Particulate Filter 1 Time Since Last Active Regeneration"",""Value"":""334630""},{""Name"":""Diesel Particulate Filter Status"",""Value"":""0""},{""Name"":""Diesel Particulate Filter Outlet Pressure 1"",""Value"":""0.5""},{""Name"":""Engine Operating State"",""Value"":""4""},{""Name"":""Engine Derate Request"",""Value"":""102""},{""Name"":""Aftertreatment 1 Total Fuel Used"",""Value"":""0.5""},{""Name"":""Aftertreatment 1 Total Regeneration Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Disabled Time"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Total Number of Active Regenerations"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Inhibit Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Total Number of Active Regeneration Manual Requests"",""Value"":""4294967295""},{""Name"":""Aftertreatment 1 Average Time Between Active Regenerations"",""Value"":""0""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Concentration"",""Value"":""34""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Differential Pressure"",""Value"":""0.2""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Outlet Gas Temperature"",""Value"":""52""},{""Name"":""Aftertreatment 1 Diesel Particulate Filter Intake Gas Temperature"",""Value"":""79.6875""},{""Name"":""Time Since Engine Start[DM26]"",""Value"":""159""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Level"",""Value"":""14""},{""Name"":""Aftertreatment 1 Diesel Exhaust Fluid Tank Temperature"",""Value"":""18""},{""Name"":""Aftertreatment SCR Operator Inducement Severity"",""Value"":""0""},{""Name"":""Engine Exhaust Pressure 1"",""Value"":""26.71875""},{""Name"":""Total ECU Run Time"",""Value"":""294.1""},{""Name"":""Fan Drive State"",""Value"":""0""},{""Name"":""Fan Speed"",""Value"":""8191.875""},{""Name"":""High Resolution Total Vehicle Distance"",""Value"":""4404130""},{""Name"":""Software Identification"",""Value"":""04354597*01031963*090920173700*90502057*ND*BKF*""},{""Name"":""Engine Total Idle Hours"",""Value"":""25.85""},{""Name"":""Engine Total Idle Fuel Used"",""Value"":""54""},{""Name"":""Nominal Friction - Percent Torque"",""Value"":""10""},{""Name"":""Estimated Engine Parasitic Losses - Percent Torque"",""Value"":""126""},{""Name"":""Engine Reference Torque"",""Value"":""1275""},{""Name"":""Engine Total Hours of Operation"",""Value"":""98.5""},{""Name"":""Engine Total Revolutions"",""Value"":""2000""},{""Name"":""Engine Trip Fuel"",""Value"":""774""},{""Name"":""Engine Total Fuel Used"",""Value"":""774""},{""Name"":""Make"",""Value"":""CMMNS""},{""Name"":""Model"",""Value"":""6B NS6D062       ""},{""Name"":""Engine Coolant Temperature"",""Value"":""26""},{""Name"":""Engine Oil Temperature 1"",""Value"":""1774.96875""},{""Name"":""Engine Oil Pressure"",""Value"":""416""},{""Name"":""Engine Coolant Level 1"",""Value"":""100""},{""Name"":""Wheel-Based Vehicle Speed"",""Value"":""5.1875""},{""Name"":""Parking Brake Switch"",""Value"":""0""},{""Name"":""Cruise Control Active"",""Value"":""0""},{""Name"":""Brake Switch"",""Value"":""0""},{""Name"":""Clutch Switch"",""Value"":""1""},{""Name"":""Engine Throttle Valve 1 Position 1"",""Value"":""102""},{""Name"":""Barometric Pressure"",""Value"":""101""},{""Name"":""Ambient Air Temperature"",""Value"":""17.1875""},{""Name"":""Engine Intake Manifold #1 Pressure"",""Value"":""4""},{""Name"":""Engine Intake Manifold 1 Temperature"",""Value"":""16""},{""Name"":""Battery Potential / Power Input 1"",""Value"":""27.55""},{""Name"":""Emission Control System Operator Inducement Severity"",""Value"":""0""}]}],""Received_Date_Time"":""2021-04-08T03:00:47.154Z"",""Error_Code"":""0"",""Error_Information"":"""",""Processing_Start_To_Received_Duration"":869,""EVENT_HUB_PARTITIONID_SEQUENCE_NUMBER"":""6:31023"",""Processing_Start_Date_Time"":""2021-04-08T03:00:48.021Z"",""Sent_To_Occurrence_Duration"":23125,""Received_To_Sent_Duration"":29,""Direction_Heading_Degree"":""135"",""Direction_Heading_Orientation"":""SE"",""OEM"":""东风"",""Horsepower"":""320"",""Chassis"":""箱式载货车底盘"",""Drive"":""4X2"",""Engine_Model"":""ISB"",""Service_Model_Name"":""ISB"",""Displacement"":""6.2"",""Displacement_Standard"":""国六"",""Processing_End_Date_Time"":""2021-04-08T03:00:48.038Z"",""Processing_End_To_Processing_Start_Duration"":17}",Edm.String,869,Edm.Int64,17,Edm.Int64,2021-04-08T03:00:24.000Z,Edm.String,DFAC,Edm.String,29,Edm.Int64,2021-04-08T03:00:48.038Z,Edm.String,23125,Edm.Int64
